x0,x1,x2
2.40849,7.43575,8.07917
4.04009,1.80409,7.89679
6.9958,7.96115,6.91723
0.49223,0.521429,0.780734
1.23141,6.0544,0.362287
2.38569,0.575719,6.98114
5.87949,5.89693,9.67596
6.56501,2.07568,4.92058
2.89431,5.80366,7.36805
6.3062,4.60185,6.94507
0.79655,3.217,7.56233
1.84548,0.200579,3.19766
8.98797,5.97453,5.55504
1.69983,9.50503,6.86245
4.79677,5.23532,4.04371
6.21448,1.3034,3.11051
1.84935,7.65989,4.88193
2.20977,1.89934,2.67318
8.98049,7.50924,1.25547
4.84773,2.44686,3.24609
4.07345,3.48281,2.09435
9.35685,1.14625,6.33138
0.0485349,9.08002,5.63572
9.85911,2.35581,2.45497
8.79721,2.13769,3.78299
8.32134,3.22393,4.58095
1.66825,7.60429,7.51419
5.64886,7.22467,4.87025
3.231,0.324447,4.44971
0.575766,7.0584,8.11384
2.44379,9.59352,9.78546
3.38388,6.87462,4.8811
1.60769,2.25722,3.32459
9.75825,8.76356,7.00653
3.571,4.38338,4.53898
7.47728,8.97189,5.50746
8.56575,7.13314,5.37508
2.69881,0.751563,4.55121
6.34245,0.551566,5.29941
0.443471,2.67908,4.48291
0.962126,6.85937,5.8135
2.28964,4.32983,4.16298
7.90878,3.67635,4.03921
2.21746,7.16363,2.86427
2.33954,0.218124,5.9064
2.0761,9.37115,4.03948
4.46438,7.38533,2.82835
1.20889,7.69584,0.393207
0.745525,4.09243,7.10004
9.95551,1.6338,6.27339
9.56509,9.71159,8.79103
5.57365,3.69062,7.69434
1.88037,9.40842,6.64504
0.954664,5.39244,8.56125
7.2884,4.92761,7.48941
4.05158,1.67418,9.38682
8.4595,9.13619,6.39365
3.19326,6.30569,9.10153
7.26564,6.02962,2.34978
2.49601,6.0024,1.09826
9.29328,3.29942,1.06128
1.89804,4.88509,9.09074
7.06321,6.65588,3.1563
1.79313,5.05451,7.66088
8.98191,4.66369,4.44263
9.32641,1.66138,9.30767
8.71002,9.70401,0.274943
6.70333,7.47693,3.72082
