x0,x1,x2
9.18359,1.1772,7.0974
1.74711,2.33301,2.40104
0.51028,7.87268,8.93501
9.96675,4.20675,7.847
4.00209,2.07392,6.422
8.06132,3.3811,1.12079
3.47011,4.04765,6.39143
4.36915,9.20395,4.45573
9.61029,0.128449,7.4992
5.0328,3.72876,1.84701
2.67811,2.83068,1.37386
6.91715,2.77038,7.94987
5.17432,1.14098,4.32144
2.04274,2.7674,2.10884
9.48531,6.29239,1.37504
7.30519,4.19579,8.82838
6.59086,9.85162,4.22334
3.75212,5.2784,7.67111
2.06608,2.65608,6.75785
4.60881,3.4477,4.78733
9.94219,3.62846,3.8418
7.24753,0.0127405,6.76462
1.65683,4.92379,0.506162
8.46014,6.65525,5.6595
2.39726,8.37385,2.18277
5.69947,6.84508,5.70885
1.29893,9.10071,8.42475
7.68968,2.9072,8.82136
3.85098,6.31299,6.60032
9.07528,0.912262,9.39425
1.47377,2.29494,0.354773
7.62937,9.95721,6.81773
8.21631,3.56174,2.61027
5.91759,7.21611,5.88221
2.64127,2.43426,8.46579
1.42696,2.56536,8.15826
4.49045,0.498161,1.60575
9.73679,2.75985,6.53632
5.92893,7.51612,9.75096
0.58341,1.10124,8.35601
2.83542,7.33756,8.80882
5.78785,4.70795,9.42718
4.62845,2.32154,1.28416
8.47394,3.79757,3.94586
4.75689,4.64098,0.203211
9.19359,8.91913,8.66252
2.90731,4.38797,4.78903
6.38399,8.02275,2.04612
6.52812,8.30752,3.05425
8.41719,6.68643,4.22161
9.06801,3.11512,7.96163
1.32014,5.96168,8.15977
8.20311,0.546779,9.04669
7.21954,4.42378,5.33886
6.37402,3.08584,9.54634
4.80195,4.40707,6.88781
4.54038,6.49916,2.20525
4.66523,9.68513,4.70182
3.91221,1.44457,2.65529
5.24077,6.60818,2.56157
8.17761,9.14661,5.78229
3.15793,5.80991,6.30113
0.379178,1.03344,3.99166
4.31609,3.03135,4.017
2.29558,1.21492,0.521583
1.97203,7.39499,8.8749
0.654146,5.92734,6.48445
9.12489,2.02799,9.89414
5.07363,0.711681,9.42052
8.61344,4.61564,1.81976
7.3282,9.51154,4.52918
2.16694,0.256968,7.55935
9.10063,9.36232,1.12719
7.53531,7.82086,5.74436
3.35363,7.52138,8.2244
0.666791,1.76265,7.3366
2.15568,1.18283,9.12602
4.27926,5.39389,5.95399
4.2642,0.500986,6.34155
0.409458,0.329041,3.24408
5.95251,2.03054,9.9564
3.52839,7.85013,3.63607
7.01247,2.25744,3.50755
8.80187,5.72811,8.49484
1.1518,0.201558,0.917422
8.56898,8.27302,4.58081
5.32596,6.51834,9.62483
7.77472,1.36756,6.05741
6.64768,9.04479,6.0603
7.67137,5.93369,6.79809
1.24298,7.06432,1.36514
0.694365,1.76967,0.297355
0.313157,9.4262,1.69436
2.86771,3.22071,7.42229
2.89637,5.56488,3.81653
6.20377,9.89089,3.73148
2.909,0.144863,9.08676
1.83216,8.54288,9.05192
2.55218,8.45206,9.38254
5.76549,5.20017,1.94796
6.16444,3.40105,4.28077
8.97721,4.73755,8.65108
0.698017,1.17007,6.02875
1.63699,8.63412,7.8119
1.37997,6.10023,8.00895
0.920627,2.0727,8.40758
3.94776,7.49711,8.5366
8.93384,6.98205,8.29069
0.656689,9.19322,3.93184
8.91652,7.88814,0.382307
1.56132,9.81819,0.662985
7.1474,4.69697,5.69308
2.53531,5.88379,5.95346
5.37091,0.117005,5.37245
1.81708,6.27728,8.31183
2.06853,9.08681,1.45332
8.44093,5.08371,5.72333
9.43693,5.09686,2.6619
7.99142,4.64022,0.738568
7.08849,7.86375,2.94326
8.19843,5.83065,3.35616
4.17135,3.11822,6.53258
2.80365,2.29488,1.76627
8.14359,2.34071,4.29702
0.258172,6.12377,6.86845
3.14127,7.70469,3.30349
0.642663,7.95115,7.39236
3.82835,6.02664,3.12496
8.90481,8.24218,1.68382
2.81524,7.4442,0.541539
5.28304,2.7279,6.80122
6.22822,5.27184,5.79393
9.47423,2.17475,1.44942
3.68892,9.74307,9.28304
4.81473,8.33343,3.18225
7.27324,3.92043,0.925905
9.45727,3.10083,9.94819
0.74007,5.7286,9.39094
8.72809,4.45254,7.89531
0.851801,3.43737,4.84187
6.32665,4.58523,5.23992
4.00154,1.34029,3.33719
3.08861,9.10248,5.23998
9.06423,9.09542,9.97698
2.22352,0.0874703,8.16705
1.20495,6.4484,5.68745
3.27514,2.80129,8.31912
5.11853,4.28584,3.45819
0.0351909,7.69418,3.91689
8.2636,2.32346,8.77796
8.94651,5.11219,7.83379
8.62593,3.5084,6.58664
6.13639,9.17118,7.35799
6.02046,0.0964738,0.360589
6.04549,3.55082,9.14275
0.862397,7.7489,8.26879
8.23946,7.03812,6.35525
6.86242,2.38126,1.74213
8.30171,4.00769,9.17192
7.8864,2.20524,3.71513
0.585904,3.57935,8.75804
2.89529,5.2683,7.27658
0.901096,7.09778,9.79552
5.58024,2.11346,7.7145
4.22677,5.6952,3.60775
1.17494,0.573061,1.92265
7.14129,6.12727,5.73587
6.35031,2.47623,7.84462
7.11356,5.63213,4.0523
6.45505,3.00805,8.12987
4.70055,6.59858,3.29893
4.31285,3.43374,4.90072
6.87817,6.66336,0.462398
1.2303,3.69435,6.23869
2.99619,7.87916,2.6404
3.39188,8.27672,1.258
9.98825,7.8453,3.03953
5.864,8.0333,7.39875
6.55124,8.12399,1.83509
1.96111,6.99986,2.91178
9.30122,7.89754,1.12518
8.39783,5.65847,0.423885
6.88089,8.48202,3.99745
2.35591,5.76649,3.42333
9.2545,6.54223,3.00675
9.88808,6.78283,0.0645373
1.12938,2.99425,7.30765
1.74086,4.4846,2.88757
0.172603,5.25209,8.46125
0.967886,8.52703,9.79984
2.95475,2.95337,4.05557
5.28391,4.76065,2.86556
9.28224,4.07668,4.56451
0.664914,8.1671,9.86465
4.19054,3.87846,4.89879
8.45352,9.35077,6.79616
2.7096,2.34553,6.55929
1.8547,5.78794,3.44259
5.1125,1.42326,3.21063
7.47002,2.29829,5.33047
7.28841,1.99532,4.50568
6.57979,5.1197,0.964777
4.78162,6.41879,6.39327
5.52072,3.54581,2.46301
4.87161,6.82248,9.66393
8.14776,6.75038,3.59092
8.39663,9.24255,6.03709
1.78364,0.245831,2.81973
6.38251,8.36539,6.14509
5.21111,6.96435,2.94621
3.69668,5.28916,0.778826
6.86947,5.66779,0.157478
8.47538,3.5351,0.469848
7.78074,6.70889,0.609074
7.17956,2.56614,3.679
5.36025,5.22309,0.520363
2.08118,1.16311,6.98991
5.03487,0.00856508,5.50292
3.9107,3.68675,0.214864
0.608306,5.02218,2.58618
6.08103,9.05027,1.96758
7.43865,6.38266,7.54093
7.53427,2.2976,6.79848
3.85102,8.00279,8.33266
6.8014,9.80477,6.88431
3.91806,1.33692,7.72804
1.13361,6.17636,2.72867
3.5787,0.411417,8.50818
5.07234,3.75356,6.44435
8.4484,2.70481,3.27319
9.04029,5.77132,5.11599
6.16601,0.132903,8.37748
0.496183,9.85147,1.25804
0.276524,7.58418,7.3067
5.81737,6.37655,8.75843
8.08418,7.04096,3.11076
3.61202,2.65837,2.77183
8.65759,9.78501,4.40999
5.05483,4.46115,5.08436
6.1599,7.39028,0.805867
3.31211,2.08621,7.19586
1.28429,0.115621,8.02275
0.214169,3.03231,1.86317
1.77841,1.90536,9.77968
9.42974,5.50764,4.4641
1.51297,4.77991,7.13487
2.2772,2.02879,5.99702
9.30496,4.65979,5.97309
1.37197,7.28157,2.10132
3.95959,3.58138,7.8973
4.17125,0.786443,8.12802
2.66964,3.31224,7.85334
0.863283,9.1163,8.37419
2.28885,5.04205,8.72108
2.62162,8.69363,6.88113
9.02308,5.28028,1.00638
9.21078,8.84096,3.70676
1.83562,9.86845,3.47289
5.99794,3.44425,9.57133
9.89319,7.2934,8.2302
7.42786,5.00452,3.91755
1.17008,2.01791,3.06938
5.76566,0.302657,1.60205
1.81378,4.14342,3.68322
1.47192,5.39081,9.99776
3.20045,3.29237,7.52516
0.676369,2.01014,1.89634
0.209683,5.16671,0.179941
1.2633,4.05625,5.03045
8.02439,1.42194,8.58957
3.58757,2.5108,0.713121
8.89026,5.60203,5.8315
8.57152,3.27351,6.49833
8.73236,2.45009,4.84858
6.83037,1.98267,7.22853
4.16033,6.3313,0.186235
1.06595,2.78518,1.16045
9.54623,3.33835,5.78784
8.39562,1.96656,0.0475189
3.51128,1.80812,0.691053
4.2476,1.72851,4.43818
8.21184,6.35514,0.474859
0.985042,9.82982,1.56208
4.59468,2.37282,3.51185
8.61326,9.04593,7.58299
6.48946,8.32487,6.21022
1.64973,3.18859,8.08525
3.79266,0.414624,2.69539
6.93782,5.07523,0.185692
7.9535,3.77932,1.79443
6.19474,8.028,6.49282
5.51818,0.0540126,4.35341
0.411282,6.4436,7.68558
7.9503,8.93335,7.53182
5.63034,9.3517,5.37441
7.45998,3.61373,9.61032
3.13442,0.943443,4.27278
7.82554,4.81177,1.16192
7.80267,3.16556,7.58679
7.27779,6.52795,4.2772
6.97318,3.45505,1.955
4.74848,8.32582,2.45205
3.49108,2.14449,1.98438
6.17151,2.81295,2.28563
2.46243,8.78033,8.18973
6.33095,1.78425,5.55078
6.11407,0.727699,8.21505
9.16816,0.708064,6.58538
8.67101,2.21088,9.25221
5.92239,4.28428,6.77132
8.72288,7.82454,6.0509
9.83946,9.15638,6.52121
4.00103,9.73843,6.10038
8.64887,3.9709,1.18327
8.59213,6.45153,0.0664146
6.61371,4.48471,6.81889
5.44119,6.65264,3.91452
6.45816,2.07771,8.00261
4.96457,5.23971,1.55337
4.79668,4.42565,2.28441
7.85118,2.75612,8.07852
8.27348,3.26786,3.91288
4.52457,4.49977,9.62351
3.24114,1.30483,7.17245
1.06161,2.54103,7.82602
6.66618,7.89627,0.532809
2.89101,3.42059,7.09597
9.53241,9.03616,1.94132
8.13892,8.64023,8.0731
9.68859,8.76032,1.0987
9.86763,9.96757,4.97703
1.47402,8.83949,4.39702
7.1186,9.44082,0.157097
0.508997,6.93213,3.22633
1.11081,1.03183,2.22914
1.67254,0.412585,0.127671
3.01982,2.45687,8.83002
4.19084,9.9012,3.07713
3.59525,1.05861,1.72109
1.41783,3.05302,7.094
0.389079,1.05194,3.0703
5.90753,6.38046,6.76257
1.9138,9.31528,5.82273
2.68861,9.73304,3.45092
9.61679,8.25478,0.688154
3.14643,0.78201,1.70174
0.23694,2.73002,0.972874
3.13371,0.0774801,2.79465
0.853609,4.46115,5.85062
1.13805,9.42469,7.26517
8.57912,5.54876,7.97685
6.96505,4.57967,8.42482
1.25053,5.99932,2.35827
7.97283,7.23918,6.99438
6.39599,9.66764,7.01496
6.97384,2.93649,0.384024
8.45149,0.965443,1.94154
4.411,3.95737,3.75292
4.09852,5.13057,4.51921
3.17485,4.07547,9.42117
4.707,0.512406,1.33348
3.21748,4.63076,8.94603
9.95425,8.00536,2.5764
2.55079,6.05419,5.04176
4.37056,8.33896,0.135308
1.81721,2.59871,7.05265
7.10147,4.5038,2.66042
5.779,0.76408,1.66672
5.72677,1.96632,6.42943
6.11913,4.88549,5.14648
4.59171,1.066,4.89074
6.71709,3.66013,9.83371
3.39191,0.046794,8.48556
1.83633,6.26944,3.31061
6.36923,9.26437,6.7855
5.18628,2.37298,0.440068
0.361165,1.79219,3.99977
9.31433,8.39205,8.1863
0.450445,4.95394,7.07381
7.28246,3.56711,9.34053
8.46782,5.36116,7.09925
5.61739,5.90502,0.947559
2.12103,3.49393,2.27338
0.949792,0.827949,2.31077
3.03545,9.07595,2.13166
0.52287,4.36233,6.20991
2.32987,5.04615,6.76636
9.62621,0.63769,4.28752
6.74009,9.58268,4.31835
4.11434,0.906686,2.8277
8.63693,9.82804,1.36406
9.75019,3.54378,2.35646
6.02043,7.437,7.7508
2.74105,0.807604,3.29612
8.30119,3.27498,4.03982
3.75796,3.65076,6.33871
6.33983,9.73641,9.03
1.22053,0.469928,9.51912
3.66386,1.93923,7.54242
7.90699,2.54732,9.53685
4.28368,9.94193,5.81522
7.48211,1.15035,9.92473
4.10088,9.79665,8.19532
0.335601,0.645148,4.94774
1.0015,3.43289,0.129341
9.39131,5.69105,1.02971
1.42606,5.34811,3.40078
5.15891,3.40103,4.35498
4.06464,0.357493,1.14595
6.45805,6.82657,2.62245
4.91507,6.30747,7.85945
1.05191,5.29778,6.53384
8.96092,5.89269,3.37766
6.94193,8.09142,8.64852
6.73564,6.44475,7.69433
7.86766,6.09599,2.04426
2.70406,0.41462,8.72219
3.35558,4.21804,2.3265
0.389555,4.33515,2.68782
5.78967,2.55446,8.78793
5.92165,6.38046,7.1585
9.32232,1.27517,5.40783
8.45975,1.93134,0.707924
1.59695,7.98631,3.16992
1.86229,7.29055,7.96006
9.60024,2.93239,5.34059
4.5603,9.24722,1.4814
6.75362,0.10292,0.520558
0.019443,5.55189,0.148929
0.67273,4.76941,5.44665
8.03633,0.661393,7.7759
4.30383,0.0342746,8.69852
0.468752,4.47288,7.03569
5.49458,2.21381,2.53861
8.29444,3.69636,3.42017
5.34077,6.35765,3.59181
5.82789,7.12803,3.72582
5.196,7.46974,2.68319
2.6892,4.63629,2.29843
6.12292,8.46364,3.95786
9.66459,8.59365,0.361519
8.56414,6.21167,0.846059
7.1669,2.11141,1.47403
6.03091,3.5705,7.65885
8.59515,5.43132,2.42793
1.90209,1.04049,5.79228
2.30732,1.41229,2.08671
9.30338,0.226791,1.30737
7.83574,0.490706,6.97396
9.92718,1.7225,1.65952
0.111232,2.02492,0.799083
7.08001,7.30274,2.66466
2.2761,0.116515,8.30871
5.5808,7.37105,9.46401
9.72717,1.02174,6.55029
7.24354,5.19762,7.68584
5.76962,6.27064,2.98748
1.64325,4.99066,3.74661
5.42365,5.66934,9.01528
0.872517,3.47765,8.06042
2.88578,1.69019,9.90971
4.4526,6.64895,5.61057
3.8192,2.39975,6.82346
7.50736,6.39535,2.54408
3.09566,8.36413,8.04382
1.707,0.209391,8.13121
8.3561,6.73848,0.98261
5.53336,2.89926,3.24978
7.73898,9.60775,4.05283
5.1116,6.66871,4.51301
3.93036,5.42594,8.22955
8.68364,8.62149,4.47042
5.67289,9.48193,1.51377
4.08883,7.74769,0.688147
5.57147,4.06997,0.317887
2.61571,9.78462,1.50419
6.09186,0.716453,0.547762
4.01166,5.82647,4.52331
3.21656,8.99905,6.39985
0.993892,3.27022,3.15223
4.62102,6.11863,9.15882
9.76001,4.7512,2.65544
1.03279,6.05485,2.9234
4.32904,8.68649,7.83921
2.45792,0.133553,7.40569
8.29579,3.49066,3.97678
7.30826,3.24753,7.81232
4.96566,2.4111,0.276056
6.51015,8.41429,4.91785
6.28117,8.23036,5.18955
4.43055,4.88066,9.1887
8.6369,5.48087,4.98287
5.95435,4.54559,1.39015
0.0853998,1.00268,4.86348
9.28177,5.41896,7.4596
7.90929,3.40583,6.261
8.48366,9.47266,4.51003
0.459135,6.43035,5.15349
2.13722,7.87557,7.2527
8.3502,2.87643,3.28948
1.81898,0.542439,7.02225
4.46741,9.88148,2.71794
2.2666,6.98935,5.01653
8.82427,5.65688,2.91558
3.6246,3.47638,0.0235905
1.08132,3.54235,3.94545
4.47394,2.36884,0.0554147
3.11638,4.01957,5.64506
5.09877,1.18548,3.06446
6.45475,1.41737,8.10786
7.95777,5.03683,7.87865
6.04366,2.63074,6.38302
8.51955,0.465396,0.764736
7.19362,4.52079,3.63399
6.38146,3.65646,7.85327
9.88771,0.752981,9.24729
7.08982,3.41925,7.82089
2.79025,1.90912,4.6221
0.807107,4.21996,5.72366
9.41468,3.47068,7.43026
6.42583,7.53408,0.313955
5.62663,6.32853,4.96973
3.60453,4.62002,4.72622
8.05226,2.24375,7.19575
0.0756528,7.00937,5.7868
4.53611,4.25253,2.56058
7.76624,3.5977,3.19019
2.82412,0.176856,5.19291
8.13246,6.73567,0.676141
3.10003,7.99845,6.03859
2.51964,0.105055,9.64785
2.76328,2.03416,9.09192
0.210944,1.14529,9.80077
0.717227,0.629425,1.08652
4.41539,4.40406,0.76858
3.33173,1.01124,1.52634
1.95281,9.81406,5.60993
2.89686,2.48055,7.44329
0.895597,7.27375,8.51852
0.48323,4.11737,7.91657
2.91944,7.24164,3.64667
9.84233,2.41514,4.46893
7.44799,7.9191,0.138673
4.55794,9.87431,6.58917
3.01684,7.60196,2.49498
7.81929,9.85712,1.74546
4.77549,8.20674,2.1058
8.57228,3.80613,8.66893
3.6143,5.9994,9.21018
5.90978,7.4853,6.37232
7.90707,2.9895,0.431827
7.61538,7.62342,0.243831
5.74705,5.0865,6.77394
3.87368,0.862674,1.25408
5.71502,9.39273,2.96751
3.53028,9.49546,8.16009
3.97168,1.28578,6.3692
3.75715,9.57247,1.46061
1.15801,9.77313,7.14247
8.72582,1.98525,1.09747
0.777552,4.16525,0.44954
4.01167,3.24567,0.0622508
6.81286,1.24324,4.25504
0.167658,4.93307,7.9099
0.82528,9.03412,4.2057
6.64362,8.68963,4.96758
2.32903,3.6486,4.69549
9.84298,1.54378,9.46405
3.76762,2.97283,2.6047
9.70665,1.72695,4.97794
8.8783,7.33229,3.16949
1.51757,1.62865,7.09685
2.26386,4.70911,1.83909
8.14381,7.07926,4.42065
3.26044,6.12458,0.316965
9.92714,8.54768,8.27767
7.3816,1.21184,3.11044
3.29997,1.87035,1.0477
6.56694,1.4201,4.10318
2.39779,0.713161,0.282431
2.68271,0.852807,0.680997
1.80445,2.53623,1.94775
6.77504,4.63668,5.22776
3.8667,7.20199,8.47655
7.58619,4.94719,9.23665
8.09884,6.68011,8.63549
2.76472,9.64182,9.57335
8.8377,6.50738,5.45305
7.39854,8.27333,6.63631
0.441206,7.38032,3.35193
8.3074,2.62775,6.98645
9.20293,4.89987,3.7228
5.55842,3.91063,7.48793
8.02163,4.02331,1.81792
8.75295,5.41123,2.93528
3.86359,3.26598,8.06847
2.44468,8.37087,2.63614
4.67329,9.99368,5.15624
6.08121,3.90065,4.71013
1.20367,8.13401,8.92736
4.0201,4.43098,7.43845
6.11587,1.63353,1.45834
1.82116,7.19293,9.08525
6.46165,7.21927,0.719127
9.67931,6.08494,1.32967
3.65762,5.94899,5.58525
3.04197,9.33624,3.27978
1.28747,8.02733,6.51247
9.00373,2.65606,9.07607
5.05137,4.98566,2.15611
5.58873,9.49928,3.49026
6.16263,6.39813,4.05243
1.26006,8.46025,8.66094
8.18143,2.7811,1.75408
4.79485,3.43271,3.66039
0.508939,2.49439,5.14903
0.73236,6.54529,8.05739
7.44832,8.4053,1.35342
6.35221,0.200482,6.89102
7.06407,7.37112,6.14431
7.62477,1.4899,5.85031
2.10034,5.36329,0.481998
7.72166,6.02883,0.675315
3.89258,4.62922,8.01869
9.50389,3.76882,1.19438
4.94222,6.5318,5.35737
4.11397,0.222424,2.07894
7.12944,0.913357,2.25119
6.27077,8.53326,9.96751
3.13502,5.86811,6.92875
9.29126,6.81495,0.890805
9.83519,9.20764,6.42411
4.99744,0.085351,3.05761
0.619468,4.77311,0.20743
6.05516,3.28676,7.70673
7.55816,7.0864,8.73381
3.03721,6.13478,7.43841
7.01306,8.18662,6.97226
7.37284,1.22289,5.17564
6.36185,6.83395,6.08844
0.24246,4.64557,8.5393
9.20121,9.83455,1.90954
8.46334,0.875063,4.63121
6.12814,8.96577,1.8281
0.707647,7.91342,0.836645
6.52724,7.07352,0.24011
9.41291,1.26777,9.75306
8.61792,0.0623731,7.29034
5.10707,1.04305,7.2856
0.978806,7.2948,7.59771
1.5963,3.65911,8.31848
3.70576,3.96129,0.109158
1.45794,9.46928,0.206004
4.61756,2.15514,7.02089
5.50134,6.89963,4.46824
3.73452,5.14803,4.36954
4.58775,3.45906,0.761494
6.74853,6.11804,9.66062
6.57077,9.58485,6.54852
6.88377,2.88498,1.54863
0.290643,6.27444,7.14018
6.3584,6.8672,0.547811
2.82453,2.59989,0.00093416
4.08825,3.81898,1.09475
8.63927,0.0418729,5.14188
5.02046,7.42667,9.07588
6.63928,2.90794,6.27003
7.50782,1.42553,2.41899
1.74096,2.49265,3.68794
3.56741,1.60331,5.84558
4.00143,7.42605,2.08197
9.5175,3.07715,2.48409
9.48785,8.52278,0.616097
5.00619,7.70506,7.91541
3.68436,3.85975,9.51365
6.80232,2.72021,8.92244
6.59865,1.96855,7.85895
9.50629,3.66529,4.71814
6.7059,6.7079,5.31709
9.97525,1.06011,8.38118
6.43158,3.93799,8.32142
6.50662,3.54749,2.33772
5.96978,0.415522,5.55198
6.22089,7.9567,8.09804
5.15994,9.53775,5.15787
5.86376,2.24857,4.22324
9.5153,2.69883,8.67318
2.5903,9.61869,9.763
7.20048,4.98749,0.5065
3.20483,8.90584,6.24821
9.97031,3.87783,3.79105
0.747826,1.83111,6.39364
8.83932,0.215976,5.30068
9.96074,5.38289,3.13652
2.4267,5.80282,5.86654
5.91642,6.84599,5.1146
3.94253,5.34831,1.33066
1.39087,0.99096,2.8668
0.46578,3.95847,9.46369
1.21003,1.4615,2.40514
6.82928,5.54753,2.87672
8.28506,9.18367,9.92884
6.19652,3.87319,1.6047
8.24373,1.24006,1.36246
4.21,2.31808,2.68281
8.2293,3.23247,9.42171
8.23363,1.69475,2.08876
5.98878,9.79561,0.180865
9.63517,5.42779,6.41441
0.628777,9.97479,1.99871
4.20525,7.14453,0.635218
5.01051,1.55334,5.78515
1.46366,6.10979,6.77057
6.46931,9.8618,4.89491
6.79024,1.25797,0.185301
3.852,2.10476,8.58995
5.73258,6.32449,2.22565
0.898915,8.38028,7.68906
4.64886,2.29303,6.03118
0.903453,1.61048,8.26995
2.49952,2.6782,0.664614
9.36404,6.45563,4.8027
3.21705,8.59034,3.4575
3.47877,8.20418,2.41138
2.31327,5.80925,5.76932
0.862992,3.43082,1.39861
2.0082,9.73339,0.857089
4.03419,8.69716,2.85986
6.83897,9.82316,5.40642
1.49412,1.05941,3.61809
3.21754,8.24174,5.07372
6.55699,4.97088,2.75695
7.77539,4.06949,1.91065
8.3089,1.77013,9.34915
2.68398,6.42133,4.47541
3.96996,6.19978,7.99534
7.24725,3.81488,2.77958
7.17773,7.65923,0.696976
5.76207,0.376868,8.88109
5.6572,1.94034,1.92199
2.2907,9.50941,6.99251
1.52462,5.99397,7.36063
4.0517,5.61022,2.17699
1.5646,0.603315,3.56974
2.10458,1.78742,3.15615
8.21845,2.44151,6.37938
2.26584,5.40862,2.47913
8.82338,3.57252,6.437
6.79608,2.65402,3.27473
5.43731,2.99616,2.3653
2.06159,7.73504,2.95207
4.26005,3.02754,7.11367
7.44438,3.89513,5.00315
6.02636,9.90493,0.762373
0.128722,9.9029,4.0042
2.41118,4.9884,0.148678
1.08618,4.0278,9.94664
8.2419,1.72878,4.93482
1.32303,9.92361,2.73713
2.44622,2.32621,9.17084
0.821091,4.42628,2.01804
0.330553,2.75231,3.30469
8.99485,0.4702,1.78533
4.74506,0.388111,9.23895
7.02195,6.42838,7.48205
4.66998,1.55157,5.13214
4.16601,8.25452,6.01055
2.69218,7.77926,7.37737
8.75451,0.944125,6.46836
6.3082,4.17782,6.64268
9.04837,4.79117,6.93614
8.18436,0.797995,3.67098
2.89917,8.98497,1.97437
7.48295,8.36622,4.99393
9.24341,2.95435,4.47066
6.11457,9.66249,6.67539
0.629393,6.68123,7.25009
0.392611,6.28662,8.89172
9.99193,0.019604,4.06882
8.71192,1.79827,2.11025
2.21331,4.13776,4.91611
2.29231,5.8906,4.31105
1.32106,2.88645,3.72639
0.852791,3.56886,2.94597
6.96033,9.63265,2.72315
4.53867,6.05938,7.22102
0.292177,7.63464,4.40716
9.56577,8.89498,4.56474
2.81962,2.23991,0.99931
3.28184,9.95102,1.26826
3.76058,7.61588,6.03507
1.78394,0.217477,2.47342
5.82845,9.96722,2.22547
8.25454,8.34785,1.68868
8.49776,3.39107,0.465954
1.76343,2.35105,8.53522
2.61871,6.08575,6.83512
2.68936,8.50499,0.809836
9.9826,7.4013,8.8352
1.45449,8.05145,5.85021
3.34087,9.44952,8.81774
8.36125,4.63743,1.62707
2.94481,4.17159,5.53872
5.45948,2.09024,6.74032
3.07383,4.41743,5.25529
5.58601,1.61871,1.73966
4.41596,5.08105,3.81682
6.88799,6.79639,4.06437
8.13173,0.27772,0.682209
4.25355,7.04885,9.18418
1.94256,0.704706,1.1881
8.28463,4.10756,2.7119
2.18264,0.236856,6.61222
0.627928,4.59416,0.636265
5.63707,5.05184,1.52396
4.47983,1.45752,7.57047
9.14615,8.07304,6.32903
6.19283,6.03815,6.20226
1.41408,4.97147,3.55024
1.18286,3.17963,2.38989
0.62238,3.02135,6.69271
6.84258,7.72886,4.58501
5.1767,0.0558895,1.87272
4.17223,3.39504,5.15652
3.24311,8.02971,1.29865
1.05798,6.47611,5.4202
9.48417,0.558363,4.02496
4.36395,7.4189,7.61453
8.09547,9.44188,4.34839
6.86929,3.82526,1.10625
7.23356,8.26301,4.45796
9.44275,8.80966,0.345965
5.39356,8.95502,6.09765
2.97348,1.59608,9.08099
0.195191,1.62581,9.57907
0.820147,3.54353,7.2914
2.6297,7.93599,5.47737
7.00043,0.176574,6.45961
1.41197,9.68404,3.86075
3.58793,4.2528,0.814008
5.95334,9.68864,9.26212
8.05547,8.18946,3.0716
6.55168,9.29108,3.21533
5.48518,8.17534,7.29537
5.96427,6.94947,8.99107
0.822143,6.26129,8.62489
1.71946,0.302215,2.20824
4.18995,7.33739,4.63026
1.33081,3.33039,4.49681
2.86801,5.65339,9.50444
8.2158,3.79012,6.81724
0.923338,5.75381,6.18749
5.12609,2.45569,4.68471
2.30014,9.27703,3.17432
4.50046,5.69391,3.86998
8.6727,6.24751,4.75723
0.0465026,5.31254,0.401052
3.57423,5.19246,6.2055
1.14787,3.35347,8.68248
5.17513,9.14566,1.34566
2.90498,8.04307,0.810642
5.28206,5.63777,8.3338
6.12082,2.91483,1.92485
3.69776,3.49978,0.714721
6.89962,3.07613,1.0617
7.39194,5.8937,8.56948
0.970423,3.75786,1.38705
3.28866,4.0616,7.49717
7.1632,5.40593,0.322079
3.53385,4.88207,6.84182
7.73551,8.79219,2.49808
8.57338,4.67189,9.00951
2.15166,5.00672,4.52451
2.4961,6.34007,3.29331
6.90467,9.55426,4.04079
4.33793,6.68196,1.62762
2.22885,2.69993,0.244168
7.19089,3.7275,5.7441
9.26647,8.40844,5.58978
9.53162,0.240991,0.764275
5.31441,6.84546,5.19028
5.65664,0.52895,8.46953
3.76966,6.01546,7.3188
0.419654,2.47928,6.72435
0.432176,0.484045,3.31638
9.85004,0.770671,7.41639
0.62858,9.12616,4.75062
0.488798,6.79514,3.78354
7.58312,7.04488,8.24848
4.3798,3.53732,5.91938
6.58429,0.77293,0.918593
4.87196,4.79816,1.04661
0.230776,8.11844,2.18892
1.59339,3.29706,8.02501
3.71289,5.74613,8.27486
2.16099,7.84985,5.25065
5.35713,9.48842,3.57437
8.58254,1.22835,6.3464
6.24211,5.19988,3.26495
3.50283,7.37543,4.26789
4.1133,9.09734,2.54306
3.21902,7.0393,0.505206
6.20734,4.45416,0.635983
3.91337,4.86213,4.54097
5.586,9.64829,9.18954
2.23392,3.16545,2.13369
8.33452,0.605079,7.08829
6.86731,5.19976,4.51542
8.1328,3.04494,7.94738
9.27398,6.7795,7.83833
2.29728,5.7145,6.78789
0.487519,1.90115,6.8814
3.66575,2.59846,6.03697
2.90514,7.33271,6.06359
0.829355,7.84115,4.7744
2.2466,7.39896,1.15516
7.8866,2.18824,6.96386
3.63433,5.68006,9.5021
2.17201,5.22621,5.30252
6.58243,4.60921,4.53248
1.50015,3.87487,3.15242
0.131243,9.87675,6.81078
5.00576,4.73315,4.99932
3.72723,8.39483,6.78816
4.61221,9.07539,8.39324
8.59471,8.20603,3.40334
4.6478,5.5779,8.09818
8.75271,4.32337,7.45947
8.31758,7.81574,2.7349
3.04221,9.21886,3.80767
1.76567,8.78387,1.23205
5.92636,7.44445,1.01021
