x0,x1,x2
4.41516,0.105691,8.85824
0.5528,0.72228,0.151296
5.17673,0.451875,5.12855
9.17326,6.84578,8.3833
2.08549,1.46137,4.6262
9.93216,1.82275,2.36645
0.816386,9.85619,9.17743
6.13302,8.16625,3.04384
8.92197,2.43816,4.18833
8.21805,2.22897,1.8042
2.36009,0.691962,6.723
5.33547,3.03501,0.00686812
2.00047,3.62871,9.42859
1.44721,6.6106,1.25698
0.459842,8.43822,5.72232
8.55713,7.85664,0.429205
8.90033,4.11168,2.37757
5.15783,3.07285,0.810375
3.43674,9.3219,2.99267
6.75955,9.88384,9.06656
1.55156,0.112899,2.5403
0.239567,6.57535,2.37813
2.68694,3.58677,4.78109
2.99889,2.36342,0.243841
1.15856,7.11195,3.14696
5.96698,5.8143,0.659696
9.13412,3.0512,7.87458
9.40145,3.26472,0.753337
4.45302,5.26141,1.51052
5.72828,0.0129948,7.34263
9.09779,3.45579,5.475
8.61695,2.58342,3.72227
3.9464,4.56645,5.24003
8.70347,5.33556,0.986829
0.999966,4.73967,2.92722
3.53992,6.29467,5.62354
7.35546,6.9105,3.83079
8.51987,7.25009,4.8509
7.47061,0.658057,3.8186
4.42029,8.77146,2.24293
5.47613,3.75902,2.90286
9.70956,5.38541,4.42321
4.3525,6.84561,1.25612
5.47866,2.49467,0.244717
9.72081,5.52095,4.56125
4.71684,0.265402,3.75099
5.81408,4.85549,7.20895
9.27369,8.46303,0.49345
5.93047,8.35074,9.85877
8.13196,0.139012,8.7066
9.23156,9.07643,9.66858
3.5819,1.88779,3.29913
0.267818,7.53625,0.00592854
5.49688,2.90441,8.38645
0.856446,4.62628,4.32913
6.30649,7.05705,0.614437
0.461644,2.42309,2.90095
1.93965,8.73908,1.39917
8.32052,7.38358,3.34968
5.5283,1.58607,9.88183
2.78162,7.61574,9.02218
6.04686,2.2999,7.46597
8.48043,4.97471,4.74961
2.2056,4.32816,8.04574
6.25729,5.80048,6.15073
3.12356,0.164166,4.63187
0.0517319,6.40746,6.79999
3.67895,5.01518,6.66542
5.44886,3.15125,9.05879
8.23616,9.32056,2.9265
5.34828,8.80036,9.85773
4.35771,1.73173,1.57943
9.1029,5.05368,0.478151
1.56385,1.33139,9.62398
5.96929,3.6359,3.09938
0.213333,6.64684,8.1672
8.98774,3.47441,6.66833
6.93813,0.226308,1.98358
5.87093,5.46856,7.46329
0.373534,1.77778,1.72957
1.33313,9.98343,4.2138
8.514,1.06469,3.47884
3.54203,3.46164,3.43279
4.86875,0.494038,7.05064
6.41008,6.38408,1.28733
6.50417,1.69636,6.97883
4.92464,3.55467,8.51894
2.00596,4.00272,1.37595
9.60462,0.909348,4.51837
2.67304,8.48268,3.9565
8.39302,9.54195,6.88022
9.64157,9.26854,0.515795
1.97049,9.64536,7.41164
2.83568,4.7082,7.69268
8.16192,9.36059,3.36279
2.88948,3.91129,4.29563
5.1805,3.57912,1.48607
3.19764,8.30002,6.76835
8.02617,2.35564,8.37371
8.29256,5.89716,4.63861
1.20752,5.26461,4.98673
7.16952,1.97078,5.58611
6.77955,8.2419,8.11685
2.46081,7.16301,3.32283
3.38417,7.50954,3.10491
5.9346,0.652422,8.54515
8.07521,5.6392,3.82499
5.76013,7.90194,6.19065
7.39618,9.70114,2.31058
8.26942,8.36343,3.88091
6.84007,0.144977,1.01498
4.4364,1.11833,4.37379
8.53516,7.60781,3.18061
8.86915,6.06798,1.58605
0.710188,7.89681,7.31994
3.53675,3.76641,6.98173
3.39306,4.66852,7.5838
2.66419,1.28416,3.38622
6.93854,5.63736,8.27883
1.56753,1.29548,2.65778
5.73184,4.69419,7.38808
3.69364,8.04148,9.67996
7.27971,4.56288,3.28335
7.8572,3.56006,2.66337
6.91419,5.79577,4.03941
7.85305,4.70433,6.28576
8.02236,2.89596,4.92746
7.79161,6.05363,1.43208
1.82969,8.31874,0.310347
8.63041,1.43812,4.49713
5.49844,0.627099,5.91097
2.50111,0.512895,4.73357
3.18273,3.87235,2.53513
1.35262,4.98684,1.50271
0.91851,0.190476,6.66819
5.04649,9.27942,6.9599
9.05505,5.57386,0.168883
1.42383,2.3576,7.65028
9.53304,4.62284,5.1988
6.57214,3.11093,6.1804
9.09204,9.67576,2.52916
2.68073,8.54557,1.81877
0.7657,2.99583,3.55239
6.86472,1.61082,5.49406
5.25928,5.51168,6.0538
4.59253,5.83925,6.27572
6.02131,8.76554,5.05259
4.77576,5.07637,8.04889
1.69537,2.26607,2.63495
3.62167,5.67164,8.775
8.2304,2.32785,7.0977
5.28621,4.26458,0.0537787
7.02488,6.20942,2.3823
3.34665,6.46908,3.09685
6.53592,5.02055,1.7856
4.38602,6.27982,9.59919
2.42247,7.62844,8.72246
9.36225,0.0778392,2.88308
5.02832,7.89908,0.222104
5.05126,5.2814,4.77372
0.632992,6.12238,9.33074
8.15012,8.22673,9.82271
8.10031,9.1167,7.05135
9.01943,5.30987,3.60045
1.45617,9.52173,0.0506343
9.76086,6.2789,5.5881
8.88771,1.41391,0.803937
9.81124,6.14072,4.29591
5.55899,8.88662,2.86994
9.45598,0.0364786,5.53353
3.01165,9.58327,8.3856
0.764146,0.932505,5.74375
6.36337,5.15018,4.75629
8.33934,6.60334,4.98911
3.79672,3.17475,2.60727
8.22687,1.71873,1.34928
2.70385,2.67876,9.11095
3.75792,3.1603,1.08311
2.46063,1.46921,7.34479
4.41,4.76199,3.25119
5.44737,5.73605,9.92693
0.939259,7.67565,0.938288
7.88069,2.4173,6.42199
4.02572,6.07826,4.19015
5.06053,3.40655,6.08985
9.76401,9.73852,8.30691
2.24758,7.01158,0.541085
0.863368,1.52852,5.27485
0.760397,6.92516,4.76712
4.1831,7.18954,1.56363
3.15487,4.70149,2.36982
2.64552,2.60761,6.80641
6.54174,0.650013,6.92131
7.60164,8.37481,7.39009
8.41502,1.93364,6.35878
7.55528,2.62587,9.28655
2.30944,3.87599,4.13347
2.65994,2.84379,6.70817
2.97897,8.78885,1.15384
2.54962,4.53573,0.717082
7.75383,8.93286,7.97901
8.73821,7.85751,9.62267
9.22032,5.48457,8.95551
5.21847,6.08903,9.02638
7.97404,4.35267,7.25767
0.253742,3.24771,9.91273
5.73657,8.95355,8.47538
6.76938,3.81179,3.00546
8.11376,7.56269,7.57508
2.44147,0.4076,2.52034
7.0483,7.76549,2.9322
0.260339,0.947183,7.39982
2.73868,6.05243,2.02155
3.28028,7.05139,1.65417
9.91541,4.74864,8.21028
2.40959,7.90498,2.85479
5.88931,9.45361,9.79968
2.18466,2.97744,6.13578
7.16331,4.78127,0.439451
4.24644,3.96382,7.19309
7.908,8.15207,2.86877
7.56505,6.22589,5.23774
7.89478,0.115189,8.74262
6.13311,1.50207,2.19526
8.85461,7.14556,6.07415
7.9604,7.41485,1.71617
9.93759,3.35322,5.57014
6.33522,6.31255,8.66033
4.90181,4.91687,3.40064
1.16129,6.47521,6.77808
3.30678,0.329018,9.72503
9.2875,0.333067,0.632675
9.37045,6.09941,2.3203
3.17174,5.91143,6.41809
8.40967,4.91969,3.12749
8.67422,5.69397,9.00554
8.249,4.39816,7.836
5.00304,9.15585,8.73598
7.14288,1.07245,7.59891
4.23161,3.20162,4.0227
3.4723,8.82,1.01615
7.83743,1.714,9.32944
7.2557,8.75419,3.00518
9.51144,9.28017,9.6919
8.2046,5.05288,7.83815
7.83211,6.27674,5.80364
4.68534,0.57267,4.74153
8.82043,7.39793,0.166643
5.25942,3.57965,2.3041
1.29671,7.36839,1.41839
7.46824,0.700491,9.97709
4.01736,7.54892,3.30683
2.66576,8.46789,8.21477
6.66877,0.21381,7.34671
7.52582,3.33249,8.48771
2.67856,6.05589,0.390173
0.494415,4.9552,3.26064
8.59535,5.02715,9.68163
5.09504,6.16357,5.81075
8.99674,2.66419,5.17673
6.59232,7.89758,9.51408
4.23944,9.71633,3.80813
3.0124,1.55244,8.45601
2.54392,3.1404,3.94503
5.6958,3.99192,3.07154
4.47143,0.738259,1.75648
1.44976,6.25355,4.18624
6.53122,5.09195,8.21653
7.1064,8.14776,9.94654
7.6785,4.49801,3.51498
8.18272,6.52754,0.228434
3.6699,5.01998,2.37038
3.33915,0.62552,6.6381
5.97192,4.73756,3.53243
6.44134,7.39146,3.10427
7.47773,0.719447,8.5277
7.48315,5.86921,9.69023
2.90335,2.54161,4.31344
0.521549,8.55541,5.51066
0.152197,4.79321,1.90089
9.32799,7.64099,3.6612
1.45766,1.75148,5.18009
2.34939,5.47135,7.95084
1.60012,7.88846,6.98644
9.79164,6.00791,5.98944
4.95252,9.03211,5.70016
8.81577,4.08397,5.34644
7.02532,7.8151,9.84801
8.96445,5.91259,3.11756
7.50211,2.01725,8.84424
4.18445,1.50468,6.92097
2.95734,4.89872,9.95177
0.916472,8.64259,6.89826
3.99359,0.139702,9.39266
6.11886,9.86155,9.63341
0.196687,7.1963,2.67484
5.84833,9.70261,4.4551
5.19927,7.10096,2.79356
7.09588,8.68149,2.28505
6.08292,7.72993,8.24
3.17667,4.0361,2.81955
7.9701,2.46322,0.917422
9.9538,8.85791,5.3948
6.96032,2.27761,2.8366
0.196175,0.0859824,3.18477
0.624628,8.3764,7.99144
3.12502,0.47286,3.12246
5.93555,8.43392,0.396178
2.60555,8.26885,3.86812
4.57651,6.18081,9.6973
8.9795,9.05518,7.75472
1.60789,3.99416,4.50401
9.83949,6.17106,6.47942
3.1436,2.64565,5.39221
5.98897,6.71618,1.16507
1.41901,8.53739,9.0252
7.67513,7.62847,1.69465
9.37047,2.03525,3.38742
5.89744,4.68822,0.72992
5.17811,5.0417,9.38231
1.87058,9.00635,6.6152
5.90045,9.69632,4.9089
6.90263,9.30544,0.729248
4.63476,6.13409,9.71932
0.685371,9.35516,7.55129
4.05315,9.07667,6.71153
7.86502,1.1349,2.51496
0.84317,7.73638,0.847409
7.76582,7.31031,8.23762
0.292567,7.214,5.2227
1.99563,5.81885,2.98349
1.41426,2.08564,2.64779
8.30138,1.48114,5.80841
2.34697,1.2606,9.13058
8.35773,9.08252,2.60127
3.2364,9.6662,2.48796
0.454456,7.34704,6.35245
9.70411,3.05949,1.7285
1.83224,6.28452,8.13799
4.25242,0.817025,7.78786
4.82721,5.01291,2.10175
8.1719,4.31249,3.9771
0.998132,5.5757,2.20725
2.31866,5.59511,5.46059
9.86485,8.94805,7.81984
2.45648,0.980869,6.85838
4.65455,8.32422,7.98559
4.89647,8.1173,7.28897
2.52769,9.617,3.69643
3.92423,5.48179,3.42508
4.89193,7.93849,8.05995
7.83256,2.53192,9.78845
5.92922,5.7244,5.26816
0.190009,6.56644,8.52412
2.77492,8.98988,5.34226
2.71551,3.07398,7.60827
1.26151,3.27184,8.93011
1.86774,2.27535,4.27876
2.34597,9.51749,0.560646
2.8377,2.78593,6.97348
4.00232,7.4428,5.943
6.55906,0.230805,6.47265
0.238969,3.54634,0.163017
7.98532,9.42751,5.11342
8.73544,6.92757,6.3183
6.24383,3.83352,3.27183
7.03243,9.16891,7.04201
5.94338,6.38816,7.97918
6.49795,0.505973,2.47083
0.2384,3.85317,6.9185
2.43397,4.5181,0.804046
9.52241,9.10745,0.864396
5.10886,9.40539,2.17859
3.16185,1.74566,7.84391
6.21137,6.18119,1.44394
7.04255,9.24183,4.21416
0.924459,1.44866,4.03371
7.04031,2.68006,2.98203
3.3827,6.92108,5.90345
1.11478,2.63205,7.04005
6.21186,6.21676,8.25403
4.3139,0.824038,8.89463
5.73766,8.07132,0.887195
3.07756,4.1646,1.49194
8.29149,6.19856,8.23115
2.77552,5.85449,0.0323606
0.720105,4.65249,4.40962
7.7574,1.90112,4.9233
4.24098,0.176984,7.3147
2.42768,1.29278,5.41778
6.78012,3.162,5.98491
2.9499,5.49045,0.770284
8.04126,2.89284,3.33727
9.7487,7.28183,1.56695
5.23138,0.783625,7.02207
4.87571,8.65546,4.94809
7.12146,1.91807,8.16404
2.35022,0.82709,3.74257
0.0629838,0.902832,5.68509
3.94482,5.33388,7.38357
0.274291,9.71116,8.10032
5.75262,0.160214,1.56619
4.79365,1.12476,9.49524
3.77607,2.64249,5.52327
4.36306,7.18107,2.85856
6.45945,2.82508,6.5128
0.841548,9.45671,8.75816
0.272136,5.25062,4.37507
6.49181,5.25292,8.5376
0.756984,3.6495,1.06289
0.281712,8.36955,6.75045
5.00812,2.0939,4.31808
1.86085,5.78687,0.547335
1.27123,6.18813,0.528899
6.48911,5.25329,7.29648
6.08096,5.3228,4.12976
4.06327,0.308741,8.24788
5.90152,2.76833,8.75626
6.71708,2.8237,1.18951
5.80697,3.74892,2.29689
8.72706,0.652875,9.51649
6.80278,5.34187,5.49409
4.16895,5.53881,2.40273
2.57636,9.44552,0.043403
9.69118,1.74598,2.47387
7.59782,3.10838,1.24088
5.9173,4.6955,1.27004
4.35389,1.05623,9.4206
6.46994,3.12099,5.08298
6.38831,9.19738,7.06093
0.534708,9.21463,1.1119
3.12177,4.64277,5.66889
4.1039,7.80713,8.92113
4.19518,8.70857,5.89574
6.44175,9.28528,5.08052
2.08085,0.153548,9.51851
7.67599,9.73245,2.67276
1.84149,4.79334,7.94443
8.67694,8.73101,0.030497
1.49752,2.4737,7.11025
1.17408,4.21294,1.34788
5.80196,0.0368817,6.19469
1.49849,7.89418,6.86678
9.70208,4.10562,3.09234
1.42925,2.29132,3.39158
6.65043,5.74609,7.94844
5.14273,5.34371,0.0480984
4.31749,9.0471,2.65225
8.52273,4.1157,1.95784
6.56927,2.44133,4.35361
2.37007,7.08763,7.86854
3.03388,9.92637,2.68192
5.23826,4.10085,4.93784
8.49498,3.20979,2.36666
1.18578,8.14885,6.9499
6.3796,9.10735,4.10872
5.12994,8.42256,8.87726
7.08073,9.71564,6.79793
1.01271,9.44402,8.85863
5.68407,0.548654,5.63703
0.479163,2.52354,7.33135
4.63844,8.74313,2.29799
8.34879,5.6616,4.6217
1.03474,4.28907,8.54424
9.7778,2.76297,1.14896
2.27149,4.49706,9.20357
1.82302,8.14028,3.07597
6.54593,2.86171,9.71423
6.87879,3.37393,7.07316
5.90913,9.81666,2.17403
1.27728,7.32312,0.024504
5.83214,1.00019,8.68915
0.443849,2.13249,9.85766
8.41856,2.17298,7.92766
3.62763,1.70538,9.40549
5.90808,2.33588,4.33765
8.21819,7.87764,7.59368
5.00722,2.14013,6.79956
1.23521,0.872397,0.676236
0.675909,1.36358,5.77823
9.28448,7.61302,8.76298
2.59261,2.34428,1.08918
6.28147,3.37192,7.73129
7.0477,1.18969,8.57328
9.26992,2.24725,1.97985
9.93723,1.47738,7.92618
1.12238,4.42151,3.32971
7.19003,6.64963,3.53836
0.584495,3.00535,5.60249
3.23757,3.47869,5.67547
0.165787,0.300899,0.316618
5.46529,3.74073,9.50729
6.97993,5.1819,2.51525
9.69572,5.23124,7.20414
4.05487,7.49312,2.36571
5.74357,8.40487,1.79047
8.63506,1.21174,7.73831
2.96174,2.49502,3.15347
7.82567,9.40444,2.77225
8.21158,0.0934983,2.6082
8.30723,0.866937,7.39953
9.31592,3.48143,8.80748
9.19634,7.59149,2.26988
3.16971,2.72531,6.99307
5.29812,9.69981,9.20732
3.29863,9.71081,0.450629
4.02608,9.95728,7.04539
2.61143,5.07658,0.170885
2.62904,4.13913,8.6622
7.8433,4.18808,6.7824
0.194089,1.82096,7.01004
3.58546,3.63607,8.01757
5.04364,8.8637,0.434838
6.48952,9.28341,4.57941
9.74734,0.865597,7.68991
4.12492,2.92339,9.8215
9.5327,5.44541,2.41374
0.400708,7.04987,0.791961
6.06473,8.58076,0.538885
7.98358,1.83977,0.501111
6.85111,6.07301,7.13824
6.19717,0.246493,8.80988
6.38715,3.46355,7.55953
8.73118,2.59692,5.88233
7.26535,3.97612,1.1323
6.58791,2.46055,3.9881
2.36271,2.83349,5.77953
6.62486,8.62453,6.75545
4.18526,2.36777,7.88428
0.823068,5.94438,3.89996
8.27261,5.10883,6.27168
1.01106,3.48065,1.53703
2.90839,0.846804,8.09169
2.4372,4.57256,2.61505
9.42138,0.559468,6.70863
6.98239,3.05909,4.02124
4.55158,8.27897,4.72871
3.20246,7.21122,0.965251
1.08279,4.06817,7.08777
8.23744,4.92936,5.36288
5.16315,6.66663,5.98984
4.77821,2.41808,7.48572
4.86866,4.29463,6.35161
7.94686,3.5579,5.86411
0.495619,8.43283,0.691651
9.60215,9.32139,3.48045
3.59614,2.46382,6.30793
9.41012,7.1684,3.70764
3.54722,3.33321,9.23821
3.41074,5.8444,4.2957
9.84003,0.0816988,3.10355
5.36714,4.73757,1.97703
2.43481,1.91148,3.02418
0.215928,7.24294,6.79855
9.60732,2.5068,0.411134
5.9185,2.18966,1.67544
0.261635,7.92136,4.88759
6.11348,7.30034,0.779603
0.0483459,1.66001,3.8201
9.27151,4.2791,0.0191641
8.01841,8.40024,0.140951
4.23757,3.75844,4.62038
3.66208,5.34206,6.23375
2.44949,2.67736,6.78233
1.6758,2.59411,1.35675
4.99768,3.60066,0.837084
8.45676,1.41249,8.59906
2.583,2.6265,9.27929
6.11844,2.2293,4.39361
7.05628,6.94073,7.42464
7.66815,5.05769,0.772257
5.76469,4.99952,6.93223
1.13099,6.49494,5.24052
2.18094,6.1972,1.69489
2.73832,6.05227,4.5143
9.42776,1.18088,4.15108
6.75458,6.95997,6.13111
9.43643,0.78324,1.9484
0.600022,4.22622,7.22687
7.11678,1.47592,6.88546
1.23269,0.897269,6.47302
4.6806,9.5454,3.17381
2.09385,0.206921,1.18898
4.5713,1.61027,9.60997
4.88962,1.1109,1.58659
3.62692,2.67347,1.94101
2.81413,7.86156,2.05984
0.689969,2.17711,5.4265
9.7407,6.94795,2.46207
8.89073,7.40055,3.66894
0.345514,3.18316,8.92307
5.71137,1.62852,3.07
4.30856,9.95848,0.0524016
0.416879,3.10863,2.23296
2.74968,9.13527,4.81155
5.5518,3.52121,0.845358
9.19787,3.29685,6.38691
2.04032,4.31433,7.32003
2.38361,5.67414,2.272
7.06864,2.66492,7.26817
4.64581,2.82175,6.82381
0.785812,9.60607,9.52811
9.55467,8.25215,9.43351
6.012,5.46529,0.527314
1.15363,8.12654,2.69124
3.72156,4.48586,1.05379
7.07663,8.55777,6.54412
9.59033,6.44116,9.20748
3.30036,5.64864,5.60594
3.5392,3.40907,9.8314
9.21664,1.04137,0.083396
0.0459165,5.11579,7.52712
0.532117,8.46891,1.3244
6.76256,1.3797,1.17931
3.31071,7.13402,9.58689
1.3107,1.06729,2.22251
8.87068,4.93957,7.60456
6.06081,7.60694,0.305834
7.13891,3.81468,4.7262
0.474812,1.14576,0.997632
3.37105,4.36273,2.18279
8.42134,1.11666,8.08442
3.09859,2.0661,2.66187
6.30499,2.49295,6.959
0.310148,1.18651,3.75848
2.48718,5.04715,9.99017
8.35705,4.28102,1.6182
8.79719,5.24581,5.25129
5.95623,6.14534,9.14129
3.33419,7.74208,8.83468
7.54146,7.71605,2.70579
4.04335,5.32877,8.78598
0.994379,1.9759,0.140521
4.70459,2.24349,3.35314
3.96268,0.106072,6.93198
3.38669,1.5657,9.89216
1.75184,6.67143,7.31124
6.86914,5.71584,0.255676
4.70562,0.18071,2.19544
2.54684,8.97706,9.61536
0.143185,3.31751,3.95487
6.59727,3.82503,7.61697
6.96688,5.25298,4.29542
6.56207,4.4737,6.60241
4.49693,3.29935,7.77162
7.99037,1.55288,3.78054
2.16657,7.93252,4.37428
8.36327,9.47955,7.2298
7.61071,9.05122,9.38405
6.18849,1.763,9.66547
0.506863,5.78191,2.08023
3.50783,9.44601,7.72048
4.8011,6.8593,1.45746
6.31014,7.83558,2.74941
8.22367,3.61926,7.27467
6.51706,5.41765,1.19849
8.71339,7.1144,8.34586
7.7304,8.2781,8.39439
1.95072,1.95816,0.675296
6.01146,9.882,6.07955
2.7428,8.973,2.83468
4.35096,0.866107,9.07751
8.76435,7.04152,1.16212
3.07081,0.27479,3.90174
7.65133,2.2897,8.23399
6.32249,1.62005,5.27062
1.8602,8.83672,0.469891
2.76372,8.65709,7.84363
6.36192,2.6486,5.21562
8.65539,6.52405,7.23404
4.7633,2.96379,0.52462
8.79983,6.15664,8.58578
9.04901,1.3695,6.6789
7.98862,8.4133,7.47013
4.48866,8.96466,3.61209
6.08131,4.60348,7.00608
4.66342,7.00611,8.52727
4.14207,0.0525256,1.95934
4.1866,7.63636,0.429989
2.9152,0.860064,5.62038
5.96711,0.372277,6.10504
6.53538,8.42962,4.12061
3.7645,5.71678,6.29508
8.21272,2.13292,8.60413
7.52892,9.76615,7.79871
7.59624,8.23791,5.28346
7.06037,0.244391,1.59646
6.84346,6.67716,9.97194
9.21589,1.20663,6.96005
0.659486,7.20166,1.84285
1.38304,6.67474,5.29157
9.51878,5.31195,3.64562
5.15575,3.57503,4.39034
2.35309,9.85431,4.34545
3.60845,8.5689,8.62587
3.99226,2.5532,8.38873
8.56489,3.14989,2.02634
2.62818,7.22613,1.33931
9.6486,1.88559,8.33623
6.00414,5.0808,2.87947
0.176807,6.76977,1.27954
1.30796,4.09382,0.210639
3.63781,4.12951,7.88166
4.41099,2.89166,9.14394
2.86004,3.59379,7.25121
0.340734,7.3076,7.17804
4.99557,8.36045,6.72121
3.48242,3.53355,8.39561
5.92558,2.26438,4.35533
2.27051,5.54064,7.01197
9.37903,3.76967,6.34034
2.0577,2.93093,8.67433
4.86582,2.37722,8.55307
4.44374,2.88075,5.12956
9.30889,6.11474,8.94963
1.4695,4.99332,6.56729
7.5818,5.32905,8.11056
3.99357,7.58032,3.65841
6.97801,8.13292,1.72489
3.62721,2.13844,0.276841
6.96961,0.318314,5.19135
3.65277,2.90767,4.28125
4.32538,2.25474,1.69218
4.08118,7.51922,0.842243
4.80056,4.34429,5.18991
0.447577,9.42061,4.25079
7.43567,6.14574,8.1786
5.36012,3.80035,0.369611
8.13547,0.282465,2.11492
0.810686,8.93511,6.13458
0.621427,6.96965,9.07739
8.50348,1.87185,1.5412
9.08826,3.4503,7.86668
9.13708,9.6365,8.27803
5.52677,5.57431,4.78466
3.69957,8.19838,6.49024
4.59554,2.49387,6.57831
8.02592,6.05235,9.64268
1.08854,0.197262,6.00409
7.55975,5.47105,7.54754
6.95955,7.1292,8.40947
9.26353,1.96472,9.72881
1.55046,8.19415,1.41112
1.57036,8.99517,7.5796
0.993653,6.23289,5.27542
6.74915,7.66753,5.77253
0.387192,2.51697,3.1844
8.15746,1.74377,4.65469
1.35238,0.0992901,2.67671
0.189935,3.18709,1.9137
7.90402,1.19776,4.48677
1.36494,0.735886,3.2426
9.08752,9.34311,4.75956
7.31711,5.29411,0.0135718
7.01259,2.5839,9.50774
9.31752,4.02677,4.69818
2.5521,3.04102,0.631762
2.26525,4.64231,6.76542
3.82618,6.53854,1.05094
8.10057,7.60005,0.345969
7.83191,5.86528,1.23715
7.54805,9.41339,1.20878
4.98463,9.22195,7.90962
4.11115,5.3085,8.29396
0.687568,8.17848,2.83575
0.149169,0.435042,3.99053
9.42335,3.87717,1.11333
0.608776,7.38554,2.4722
7.16222,0.541071,0.0339773
3.91721,4.73203,0.6636
8.05603,1.2255,9.78336
7.6148,3.82155,3.23827
4.45397,0.739168,2.51315
2.20993,1.42168,9.05771
4.19568,3.37418,5.77336
1.50858,1.69126,8.95564
7.66754,9.8993,2.87389
6.69405,8.08163,4.65764
6.50631,4.11757,2.77494
5.39049,5.0281,6.10721
9.66933,6.69598,3.22058
2.15371,0.446471,6.46823
1.65465,5.39718,9.88213
2.75058,3.08181,2.70091
5.81521,4.27229,1.85839
6.50961,8.51234,0.312276
9.76093,4.40944,5.26128
1.58479,2.78124,4.90552
5.99517,0.85933,1.44423
6.10372,5.04371,8.15451
1.87793,4.77557,6.25526
5.5428,0.262409,2.09059
7.75203,2.29795,2.80156
1.61497,1.30946,0.515187
2.13737,3.08993,9.45509
9.30096,1.12313,5.21819
7.89839,8.51701,3.76145
5.55601,1.0628,9.32033
5.59556,6.15383,0.142173
7.19678,4.41492,5.62351
7.87336,3.82579,9.71188
2.98277,7.1677,3.19924
4.44269,3.56263,1.10317
6.0294,5.28461,7.60075
5.80472,1.45993,7.51374
2.41124,4.84754,6.19387
7.57371,3.9961,7.93109
1.56411,8.12624,3.14149
1.16108,3.77007,7.66065
1.88631,2.2914,5.67372
6.95527,0.227996,6.70258
9.34478,2.40031,1.50449
0.50709,7.56226,6.16631
9.55342,9.90315,8.9402
8.46656,6.70018,6.17871
4.39084,1.62589,8.18543
9.11442,4.92004,7.1171
7.869,6.1304,8.47624
7.37714,7.15262,9.07581
8.91147,3.42803,4.09955
8.2508,2.82726,2.57918
2.37883,1.85823,4.28365
0.652282,2.73429,2.89923
6.83681,6.75355,1.10746
9.09376,5.41931,3.7212
7.76305,7.57684,5.49824
9.58527,0.210202,5.93105
6.19243,4.79273,9.62215
1.93023,4.37841,6.00394
0.923783,7.96906,3.42292
1.68038,5.61855,9.11935
5.1032,2.09175,4.71215
8.52489,1.98021,0.873166
1.8785,9.63237,1.06577
0.98675,5.85046,9.49633
3.64711,3.21017,0.400307
1.98361,9.24133,2.88103
0.602257,1.83273,6.36231
2.0954,2.36118,1.50735
5.68114,5.172,6.72883
1.53823,8.68637,5.61501
8.04524,1.69431,4.04908
2.13413,7.27999,4.80343
8.93044,9.1587,0.545325
3.38338,6.59939,3.04404
2.44836,0.464174,4.29766
6.68347,1.80306,8.60084
2.59478,9.00362,1.40638
3.84882,2.14592,6.29694
9.21466,8.51454,2.65645
2.60409,6.88801,0.85032
1.66296,1.54673,3.49675
8.74575,5.70807,2.98102
0.241181,0.929534,2.93207
1.5875,7.5619,5.42392
1.6348,7.04879,6.16051
6.50574,0.875376,2.68771
8.93587,3.52328,1.39688
1.58239,2.82323,6.38807
8.16071,9.65935,7.54633
6.28877,7.07796,4.68965
3.48153,0.795197,6.71488
6.46165,4.86149,9.55367
2.65939,5.69048,3.3259
9.277,9.77688,7.42259
9.94849,7.46088,3.93778
7.70205,6.38676,5.71216
8.01243,2.91873,9.78095
1.70414,6.48257,5.73534
3.42878,6.56841,3.97128
4.34317,1.94885,3.09061
5.84271,3.00642,2.78937
6.50096,6.45591,5.63901
8.06882,4.38148,9.14272
1.77519,2.89341,5.04587
4.19388,6.83591,2.33848
5.99186,5.55508,0.6418
8.67454,1.26924,5.68931
7.92287,9.18798,6.77776
8.85909,3.07241,2.93404
6.81529,3.35561,2.91768
1.99944,1.68558,7.96446
3.64444,8.44371,3.59108
3.43954,0.185527,8.04858
9.70713,3.67415,0.455009
3.69689,2.9324,1.48795
3.46729,0.811158,6.146
1.92975,3.03137,7.04127
2.08874,3.74826,8.25863
1.59369,5.89031,8.45764
4.60796,6.79632,7.53007
2.56282,2.6049,4.47843
3.19755,8.27452,5.37895
1.6199,7.22581,0.247464
5.26701,9.09764,7.41278
3.04411,6.84245,9.76429
5.75983,2.15098,7.46715
4.28946,6.88567,6.60402
3.68047,2.11171,3.38063
3.85593,7.4645,9.95258
9.19819,9.33881,7.35732
4.47883,3.67077,0.645512
7.5304,3.89014,6.29605
8.39027,8.76865,9.62967
1.50873,9.90926,1.62874
2.48499,1.04148,8.41032
8.25589,3.55716,8.93149
0.230917,8.37713,8.86247
5.32224,9.61623,0.349594
5.49286,6.77861,0.961988
6.055,0.881547,7.61172
2.67209,2.35493,1.70344
2.67178,3.70965,4.19188
7.38602,3.81128,4.1515
3.54855,5.79677,4.97364
4.75831,5.22321,3.07557
6.37981,2.70397,3.48643
3.90813,2.06527,0.962293
5.22775,7.6939,4.6009
0.540587,5.399,4.84176
3.09231,6.24582,2.21962
0.101823,4.38817,3.63813
3.24652,3.19852,7.76815
3.93152,6.48856,4.52177
2.70082,9.0125,3.25742
2.69254,8.93206,4.71434
5.72616,5.96715,0.221546
6.64923,7.37911,8.39103
7.89001,7.44135,6.72638
7.69219,5.22646,0.309087
9.2119,5.19894,5.10128
7.14348,4.9453,0.927105
7.30103,1.11294,4.54144
